,0,1,id,year,place,printer,initial
5496,-32.68462,19.549871,2197,1568,Valladolid,"Ghemart, Adrián","2197_spinosa_sphera_1568_p154,715,1415,617,584.jpg"
5497,-37.839733,4.6870856,1650,1513,Venice,"Sessa I., Melchiorre","1650_sacrobosco_sphaera_1513_p8,49,272,183,194.jpg"
5498,17.90397,14.476735,1851,1577,Lyon,"Tournes (II.), Jean de","1851_giuntini_sphaeram_1577_p439,278,1276,203,206.jpg"
5499,-12.446037,37.89718,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p417,482,1406,640,584.jpg"
5500,9.586706,-30.458963,1832,1531,Paris,"Colines, Simon de","1832_detaples_textus_1531_p14,2465,1536,230,244.jpg"
5501,64.91822,-10.887344,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p26,101,215,185,174.jpg"
5502,26.007166,-38.749393,1924,1488,Venice,Company Johannes Lucilius Santritter & Girolamo de Sanctis,"1924_sacrobosco_spaerae_1488_p131,52,253,154,171.jpg"
5503,-30.269575,-63.89607,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p25,289,2534,429,456.jpg"
5504,-72.45145,2.5944178,1955,1561,Paris,"Cavellat, Guillaume","1955_Sphaera_Comp_Cavellat_1561_p115,1305,1852,678,700.jpg"
5505,68.30423,-6.7580533,1684,1543,Antwerp,"Richard, Jean","1684_sacrobosco_libellus_1543_p20,1824,587,207,167.jpg"
5506,41.888027,14.20237,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p52,1430,1186,220,206.jpg"
5507,34.1199,47.871765,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p220,275,456,446,446.jpg"
5508,42.983326,-25.753662,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p43,54,561,159,156.jpg"
5509,-6.4427147,30.968994,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p121,546,6159,467,479.jpg"
5510,-67.97613,9.286242,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p84,2767,804,582,576.jpg"
5511,46.737648,-31.6673,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p49,274,980,154,137.jpg"
5512,37.30371,50.728283,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p319,2537,1984,433,438.jpg"
5513,51.52213,-42.469784,1802,1545,Seville,"León, Juan de","1802_sacrobosco_tractado_1545_p155,31,134,121,97.jpg"
5514,44.799145,47.66752,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p225,2587,3282,415,418.jpg"
5515,43.534584,-13.271569,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p27,1441,1238,196,200.jpg"
5516,31.952415,-25.922457,1822,1618,Lyon,"Polère, Amédée","1822_clavius_sphaera_1618_p25,109,1125,188,180.jpg"
5517,-2.4553275,-13.186715,1967,1606,Lyon,"Gazeau, Hugues","1967_sacrobosco_sphaera_1606_p155,285,965,427,413.jpg"
5518,13.266549,-8.648352,1901,1541,Venice,"Nicolini da Sabbio, Giovanni Antonio","1901_melanchthon_liber_1541_p36,58,1303,229,247.jpg"
5519,16.407774,-54.906605,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p93,192,806,175,172.jpg"
5520,8.815931,-71.16164,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p81,403,2192,386,380.jpg"
5521,-12.642432,22.685822,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p93,702,4842,733,733.jpg"
5522,20.848793,-43.065456,1804,1526,Alcalá de Henares,"Eguia, Miguel de","1804_ailly_sphaera_1526_p18,575,288,142,157.jpg"
5523,-5.250766,29.799475,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p136,339,4215,545,533.jpg"
5524,-6.0087533,86.310135,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p239,748,1190,508,544.jpg"
5525,-27.771013,-28.58939,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p42,167,1548,312,319.jpg"
5526,-16.079315,43.82067,1912,1564,Lyon,"Barbier, Symphorien","1912_nunes_sphaera_1564_p140,62,1370,515,473.jpg"
5527,-38.248528,-1.3091501,1910,1537,Lisbon,"Gaillard, German","1910_sacrobosco_tratado_1537_p130,883,1829,405,410.jpg"
5528,-11.106132,-33.125412,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p25,359,2408,790,859.jpg"
5529,-4.908765,48.29637,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p25,624,3200,480,417.jpg"
5530,57.999233,11.177875,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p26,161,2366,398,373.jpg"
5531,-56.852474,47.5922,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p31,1458,375,331,326.jpg"
5532,15.3768635,0.5265119,1805,1508,Paris,"Petit I., Jean","1805_ailly_uberrimum_1508_p146,160,1436,233,233.jpg"
5533,-0.7340867,-1.6088239,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p76,824,3457,498,529.jpg"
5534,0.14601657,10.214701,2173,1601,Wittenberg,"Lehmann, Zacharias","2173_peucer_elementa_1601_p3,101,527,301,319.jpg"
5535,-30.45657,-41.692173,1832,1531,Paris,"Colines, Simon de","1832_detaples_textus_1531_p32,568,305,406,392.jpg"
5536,30.791805,-8.014164,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p57,247,576,170,176.jpg"
5537,24.557535,-39.74074,1923,1482,Venice,"Ratdolt, Erhard","1923_sacrobosco_astronomica_1482_p83,324,658,158,168.jpg"
5538,-55.41602,8.663627,2078,1561,London,"Jugge, Richard","2078_curtes_arte_1561_p88,1028,2495,471,477.jpg"
5539,-20.239353,-14.647294,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p24,495,1432,266,245.jpg"
5540,53.07225,17.254448,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p321,745,5947,532,509.jpg"
5541,-4.1181736,11.219685,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p85,71,364,286,291.jpg"
5542,56.88963,-25.141384,1807,1581,Rome,Company Francesco Zanetti & Domenico Basa,"1807_clavius_sphaeram_1581_p50,138,676,135,110.jpg"
5543,3.7337341,56.96005,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p40,2602,2468,523,547.jpg"
5544,25.692936,-5.5010223,2272,1612,Dillingen an der Donau,"Hänlin, Gregor","2272_maurolico_sphaera_1612_p70,52,852,187,194.jpg"
5545,1.3038447,53.91807,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p457,2653,5196,532,544.jpg"
5546,-14.55598,17.993416,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p429,393,1528,705,705.jpg"
5547,12.499821,52.713207,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p334,300,2717,442,429.jpg"
5548,0.26152638,-19.169147,2071,1559,Venice,Company Giovanni Varisco & compagni,"2071_Piccolomini_Sfera_1559_p141,302,723,240,250.jpg"
5549,-25.760698,-42.367485,1843,1538,Paris,"Colines, Simon de","1843_euclid_textus_1538_p65,819,885,867,800.jpg"
5550,0.43869486,11.7625675,1753,1601,Wittenberg,"Krafft, Johann","1753_sacrobosco_libellus_1601_p140,48,230,354,339.jpg"
5551,45.420578,-1.5857342,1819,1611,Mainz,"Eltz, Reinhard","1819_clavius_works_vol_03_1611_p189,228,562,189,202.jpg"
5552,32.988605,-22.654709,1679,1534,Paris,"Vidoue, Pierre","1679_sacrobosco_sphaera_1534_p23,437,133,147,153.jpg"
5553,69.924065,-44.189007,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p484,407,650,85,78.jpg"
5554,-4.4433436,-36.61169,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p101,1493,1047,260,260.jpg"
5555,-44.274273,-22.496656,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p58,653,1541,1236,1224.jpg"
5556,-5.627732,-44.905518,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p163,550,353,248,271.jpg"
5557,45.85358,22.079126,1872,1617,Lyon,"Pillehotte, Antoine","1872_sacrobosco_emendata_1617_p75,1514,2303,291,297.jpg"
5558,-66.71877,-10.189009,2225,1579,London,Widow of Richard Jugge (Joan Jugge),"2225_cortes_arte_1597_p37,2717,1015,600,622.jpg"
5559,-24.957266,-22.795956,1727,1567,Valladolid,"Ghemart, Adrián","1727_sacrobosco_sphaera_1567_p105,279,1403,738,807.jpg"
5560,51.829136,5.9962587,1918,1518,Vienna,"Singriener I., Johann","1918_sacrobosco_opusculum_1518_p14,2434,2463,280,265.jpg"
5561,3.795517,54.371548,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p26,653,5450,582,582.jpg"
5562,45.613724,-26.781927,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p271,706,1007,149,145.jpg"
5563,-1.4120111,-0.74809957,1872,1617,Lyon,"Pillehotte, Antoine","1872_sacrobosco_emendata_1617_p199,481,2083,378,384.jpg"
5564,-31.392454,-22.211704,1933,1650,Madrid,"García Morrás, Domingo","1933_reyes_filosofo_1650_p21,259,1117,372,357.jpg"
5565,2.9978604,42.427353,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p662,537,5278,369,350.jpg"
5566,-30.525309,-38.142113,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p48,2725,500,570,564.jpg"
5567,69.34986,-25.246944,1778,1598,Venice,"Percacino, Grazioso","1778_barozzi_cosmographia_1598_p193,282,581,135,130.jpg"
5568,-35.775635,20.658022,2197,1568,Valladolid,"Ghemart, Adrián","2197_spinosa_sphera_1568_p22,731,509,617,597.jpg"
5569,-57.476574,8.58925,2078,1561,London,"Jugge, Richard","2078_curtes_arte_1561_p46,1019,2599,457,485.jpg"
5570,-8.887452,84.74196,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p24,2590,3169,511,558.jpg"
5571,38.43787,46.91197,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p308,294,5717,443,448.jpg"
5572,37.64998,10.070678,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p100,342,691,213,213.jpg"
5573,73.310974,-17.874237,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p48,85,116,131,117.jpg"
5574,14.823855,-49.55821,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p101,189,179,170,164.jpg"
5575,35.203773,-22.52043,1810,1594,Lyon,"Julliéron, Guichard","1810_clavius_sphaera_1594_p534,62,283,141,158.jpg"
5576,-57.816456,47.976177,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p22,428,1242,326,326.jpg"
5577,-13.697979,-31.030481,1836,1574,Perugia,"Rastelli, Giovanni Bernardino","1836_danti_sfera_1574_p65,21,434,221,216.jpg"
5578,-67.53493,12.47247,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p41,876,3327,986,978.jpg"
5579,-66.62542,40.5252,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p20,725,2938,962,1002.jpg"
5580,33.034466,54.39111,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p16,2316,2937,435,435.jpg"
5581,38.255974,50.844406,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p23,2536,3316,430,427.jpg"
5582,16.589205,-11.200085,1815,1606,Rome,"Zanetti, Luigi","1815_clavius_sphaera_1606_p110,530,1458,193,210.jpg"
5583,-24.620234,24.118343,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p25,637,1545,594,543.jpg"
5584,-67.37037,10.184445,2227,1572,London,"Jugge, Richard","2227_cortes_arte_1572_p27,2868,2583,582,582.jpg"
5585,9.201705,4.199957,1821,1602,Saint Gervais,"Crispin, Samuel","1821_clavius_commentarius_1602_p493,34,682,223,223.jpg"
5586,32.627407,-3.5808423,1818,1608,Saint Gervais,"Crispin, Samuel","1818_clavius_sphaeram_1608_p154,80,335,181,194.jpg"
5587,26.434212,-10.85016,1810,1594,Lyon,"Julliéron, Guichard","1810_clavius_sphaera_1594_p369,250,384,163,152.jpg"
5588,55.038246,13.866757,1951,1550,Paris,"Cavellat, Guillaume","1951_valeriano_sphaera_1550_p226,41,799,504,529.jpg"
5589,37.754196,-38.123425,1870,1521,Paris,"Colines, Simon de","1870_lattes_textus_1521_p36,1196,1328,146,146.jpg"
5590,-56.09676,47.939648,2279,1599,London,"Judson, Thomas","2279_hill_schoole_1599_p75,367,1024,324,322.jpg"
5591,30.104237,9.4275875,1758,1616,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1758_desbordes_sphere_1616_p27,458,1054,243,246.jpg"
5592,23.623678,-26.402264,1831,1534,Paris,"Colines, Simon de","1831_mercator_textus_1534_p54,438,1584,171,171.jpg"
5593,-59.97733,-25.994062,1743,1587,Venice,Company Heirs of Melchiorre Sessa I.,"1743_sacrobosco_sphaera_1587_p5,413,964,636,662.jpg"
5594,-21.302546,-3.4204986,2250,1532,Paris,"Morrhy, Gérard","2250_fine_protomathesis_1532_p96,698,2734,593,606.jpg"
5595,13.538145,9.770806,2247,1535,Seville,"Cromberger, Juan","2247_falero_tratado_1535_p103,147,804,257,242.jpg"
5596,-21.879725,-12.018417,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p39,128,941,269,228.jpg"
5597,-5.265469,-40.015106,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p163,3530,838,282,276.jpg"
5598,24.474455,-38.931118,1924,1488,Venice,Company Johannes Lucilius Santritter & Girolamo de Sanctis,"1924_sacrobosco_spaerae_1488_p101,35,859,146,157.jpg"
5599,21.499763,-13.901843,2151,1607,Geneva,"Crispin, Samuel","2151_clavius_commentarius_1607_p135,370,1014,164,172.jpg"
5600,63.09896,-11.375449,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p194,117,1367,149,152.jpg"
5601,40.954075,47.348873,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p313,590,3897,424,424.jpg"
5602,39.47792,-4.0609,1777,1585,Venice,"Percacino, Grazioso","1777_barozzi_cosmographia_1585_p205,30,1446,182,180.jpg"
5603,-33.201317,41.373722,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p845,595,6149,482,444.jpg"
5604,33.904728,-8.371484,1807,1581,Rome,Company Francesco Zanetti & Domenico Basa,"1807_clavius_sphaeram_1581_p118,149,337,154,167.jpg"
5605,-20.550348,-20.405367,1919,1579,Venice,Company Giovanni Varisco & compagni,"1919_piccolomini_sfera_1579_p199,236,788,274,284.jpg"
5606,-14.537987,-38.35927,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p74,601,2108,260,276.jpg"
5607,-29.923601,-19.223576,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p188,567,1967,254,276.jpg"
5608,38.86633,-37.39574,1804,1526,Alcalá de Henares,"Eguia, Miguel de","1804_ailly_sphaera_1526_p150,156,659,134,147.jpg"
5609,-16.411457,-46.501484,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p102,3592,314,248,282.jpg"
5610,-8.250891,78.18339,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p33,760,2598,535,523.jpg"
5611,3.3479202,35.495426,1817,1607,Rome,"Zanetti, Luigi","1817_clavius_sphaeram_1607_p423,572,701,567,535.jpg"
5612,36.552975,49.50604,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p259,560,3491,437,431.jpg"
5613,-32.954052,-29.879839,2169,1576,Wittenberg,"Krafft the Elder, Johann","2169_peucer_elementa_1576_p4,91,332,313,335.jpg"
5614,11.225055,13.7112055,1971,1586,Venice,Company Heirs of Girolamo Scoto,"1971_sacrobosco_emendata_1586_p99,124,671,285,301.jpg"
5615,-73.997345,-6.3440924,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p15,1012,291,859,827.jpg"
5616,28.480623,57.277847,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p220,287,1406,461,471.jpg"
5617,-9.577251,-17.068409,1821,1602,Saint Gervais,"Crispin, Samuel","1821_clavius_commentarius_1602_p31,88,917,212,226.jpg"
5618,-15.413091,-43.32358,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p179,522,743,254,282.jpg"
5619,8.489169,59.70893,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p333,793,5237,461,497.jpg"
5620,-48.42534,19.833195,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p551,57,630,300,309.jpg"
5621,38.328804,1.0211416,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p92,332,983,213,193.jpg"
5622,59.42639,-2.3131518,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p30,154,297,165,174.jpg"
5623,-66.02847,0.79669285,1969,1562,Paris,"Cavellat, Guillaume","1969_vinet_sphaera_1562_p119,562,1476,886,907.jpg"
5624,68.881454,-4.70817,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p114,148,761,160,168.jpg"
5625,33.95402,-29.53718,1824,1515,Paris,"Petit I., Jean","1824_ciruelo_sphere_1515_p139,298,1659,154,165.jpg"
5626,-3.1914732,75.1524,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p54,614,2986,517,539.jpg"
5627,7.674073,7.4231706,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p26,85,361,229,223.jpg"
5628,36.28297,-38.57957,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p505,102,338,148,153.jpg"
5629,59.11665,11.216111,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p147,1880,6511,396,473.jpg"
5630,55.991974,-43.419674,2267,1578,Mexico City,"Ricardo, Antonio","2267_maurolycus_sphaera_1578_p18,78,124,99,102.jpg"
5631,-72.167694,-8.98703,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p81,986,765,808,833.jpg"
5632,39.88083,-15.194071,1962,1619,Paris,"Quesnel, Jacques","1962_vinet_sphaera_1619_p89,297,1604,190,213.jpg"
5633,-24.439205,-23.074856,2197,1568,Valladolid,"Ghemart, Adrián","2197_spinosa_sphera_1568_p107,328,1330,696,795.jpg"
5634,55.25538,13.807527,1951,1550,Paris,"Cavellat, Guillaume","1951_valeriano_sphaera_1550_p157,1440,1758,1028,1042.jpg"
5635,29.65056,45.657078,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p442,228,3491,471,460.jpg"
5636,24.631987,56.557507,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p342,263,1771,454,437.jpg"
5637,15.470217,-28.48595,1960,1581,Cologne,"Cholinus, Maternus","1960_vinet_sphaera_1581_p6,89,423,206,222.jpg"
5638,6.2817097,38.87765,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p20,508,1030,443,392.jpg"
5639,68.68665,-43.137386,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p353,92,197,81,79.jpg"
5640,3.530679,21.772446,1810,1594,Lyon,"Julliéron, Guichard","1810_clavius_sphaera_1594_p12,122,321,225,209.jpg"
5641,1.3914846,-70.793304,1697,1548,Seville,"León, Juan de","1697_sacrobosco_tractado_1548_p72,180,2566,357,368.jpg"
5642,-10.168474,29.677534,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p63,616,754,495,559.jpg"
5643,-49.155018,-10.294624,2226,1589,London,"Jeffes, Abel","2226_cortes_arte_1589_p90,3976,1258,648,721.jpg"
5644,42.586487,-7.8100314,1974,1569,Paris,Company Guillaume Cavellat & Jérôme de Marnef,"1974_vinet_sphaera_1569_p154,142,2406,222,222.jpg"
5645,-21.747004,-3.9809656,2250,1532,Paris,"Morrhy, Gérard","2250_fine_protomathesis_1532_p45,1054,1055,602,610.jpg"
5646,12.570438,-3.4299464,2265,1521,Sine loco,Anonymous_SineLoco_[1526]_S,"2265_nunes_astronomici_1526_p4,808,1415,511,453.jpg"
5647,-48.721806,-29.085003,2215,1574,Perugia,"Rastelli, Giovanni Bernardino","2215_sacrobosco_sfera_1575_p11,911,444,314,377.jpg"
5648,16.511717,-54.72191,2280,1556,Seville,"Alvares, António","2280_cortes_breve_1556_p52,317,1087,176,173.jpg"
5649,-50.616158,4.047608,2281,1582,Antwerp,"Bellère, Jean","2281_giuntini_emendata_1582_p175,127,896,334,347.jpg"
5650,20.531765,-22.229948,1790,1571,Frankfurt (Main),Company Heirs of Peter Braubach,"1790_sacrobosco_quaestiones_1571_p79,192,827,268,275.jpg"
5651,-13.534805,-51.485832,1842,1535,Salamanca,"Castañeda, Rodrigo de","1842_espinosa_philosophia_1535_p107,2677,1984,254,265.jpg"
5652,-32.890152,-5.9838853,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p29,69,1609,385,363.jpg"
5653,-28.279564,41.047794,2278,1601,Venice,"Ciotti, Giovanni Battista","2278_clavius_commentarius_1601_p255,466,1029,611,662.jpg"
5654,58.434315,-2.4429824,1980,1622,Leipzig,"Jansonius, Justus","1980_triegler_tractaetlein_1622_p47,257,353,183,174.jpg"
5655,54.506844,-38.961277,1836,1574,Perugia,"Rastelli, Giovanni Bernardino","1836_danti_sfera_1574_p22,27,383,107,124.jpg"
5656,47.179092,-26.79498,1823,1508,Venice,Company Giovanni Rosso & Bernardino Rosso (brothers),"1823_dailly_textus_1508_p157,18,1923,149,152.jpg"
5657,1.6560067,-0.46939537,1936,1579,Florence,"Giunta, Jacopo","1936_rinaldi_sfera_1579_p24,1946,496,504,511.jpg"
5658,21.318806,-37.274864,1806,1570,Rome,"Eliano, Vittorio","1806_clavius_sphaeram_1570_p352,399,808,157,160.jpg"
5659,14.570319,-4.599487,2265,1521,Sine loco,Anonymous_SineLoco_[1526]_S,"2265_nunes_astronomici_1526_p5,846,1317,494,460.jpg"
5660,-46.597153,6.1580877,1808,1585,Rome,"Basa, Domenico","1808_clavius_sphaera_1585_p294,451,966,343,355.jpg"
5661,24.597837,-20.969269,1763,1629,Salamanca,"Taberniel, Jacinto","1763_sacrobosco_esfera_1629_p145,344,1100,181,187.jpg"
5662,68.456635,-16.515373,1741,1584,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1741_sacrobosco_sphaera_1594_p42,121,729,138,132.jpg"
5663,-9.022839,-17.136948,1813,1602,Lyon,"Gabiano, Jean de","1813_clavius_sphaera_1602_p379,230,456,189,192.jpg"
5664,59.5056,-18.83717,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p146,91,1401,138,144.jpg"
5665,7.761335,-25.796034,1890,1550,Paris,"Richard, Thomas","1890_melanchthon_typis_1550_p97,239,485,236,236.jpg"
5666,-1.7115629,0.54974717,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p18,606,3304,548,484.jpg"
5667,-0.912919,-11.296785,1967,1606,Lyon,"Gazeau, Hugues","1967_sacrobosco_sphaera_1606_p145,375,1323,420,413.jpg"
5668,-26.225683,-29.214512,1700,1550,Salamanca,"Junta, Juan de","1700_sacrobosco_sphera_1550_p37,37,790,314,321.jpg"
5669,-28.45331,23.995848,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p188,389,1209,570,596.jpg"
5670,48.952965,-20.276682,1778,1598,Venice,"Percacino, Grazioso","1778_barozzi_cosmographia_1598_p206,74,1071,126,128.jpg"
5671,-82.05465,10.432275,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p25,2915,610,873,873.jpg"
5672,-16.638704,-8.522011,1821,1602,Saint Gervais,"Crispin, Samuel","1821_clavius_commentarius_1602_p455,38,288,260,257.jpg"
5673,-49.25634,24.306877,2255,1587,Venice,"Franceschi, Francesco de","2255_fine_opere_1587_p751,48,1377,301,324.jpg"
5674,64.91752,-12.791087,1754,1607,Paris,Widow of Guillaume Cavellat (Denise de Marnef),"1754_desbordes_augmentee_1607_p59,239,1435,162,142.jpg"
5675,8.437182,-30.317238,1832,1531,Paris,"Colines, Simon de","1832_detaples_textus_1531_p27,570,872,238,255.jpg"
5676,26.713198,12.558106,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p156,97,860,182,193.jpg"
5677,57.184654,-35.157455,1778,1598,Venice,"Percacino, Grazioso","1778_barozzi_cosmographia_1598_p232,59,1064,104,126.jpg"
5678,34.309196,-30.218735,1668,1525,Paris,"Bois, Simon du","1668_Oresme_Traicte_1525_p27,1120,932,152,154.jpg"
5679,-64.11523,41.252712,2224,1596,London,"Allde, Edward","2224_cortes_arte_1596_p2,3060,1248,787,780.jpg"
5680,27.135023,12.877409,1812,1601,Venice,"Ciotti, Giovanni Battista","1812_clavius_sphaeram_1601_p262,161,1036,226,213.jpg"
5681,-26.233461,-5.1999326,2250,1532,Paris,"Morrhy, Gérard","2250_fine_protomathesis_1532_p186,710,5164,613,580.jpg"
5682,-47.231388,-1.2043535,2223,1584,London,Widow of Richard Jugge (Joan Jugge),"2223_cortes_arte_1584_p30,3037,2374,833,827.jpg"
5683,-6.164593,86.42712,1929,1518,Venice,"Giunta, Lucantonio","1929_regiomontanus_sphera_1518_p323,2792,1061,509,532.jpg"
5684,-23.67491,19.79199,2190,1583,Lyon,"Béraud, Symphorien","2190_giuntini_speculum_1583_p145,655,3406,533,571.jpg"
5685,-17.812115,30.444569,1925,1490,Venice,"Locatello, Boneto","1925_sacrobosco_sphaerae_1494_p92,232,163,261,261.jpg"
5686,24.435263,4.638141,1811,1596,Venice,"Basa, Bernardo","1811_clavius_sphaera_1596_p345,143,1502,186,194.jpg"
5687,28.756926,51.013363,1659,1518,Venice,Company Heirs of Ottaviano Scoto I.,"1659_sacrobosco_sphera_1518_p43,569,3143,442,444.jpg"
5688,-19.494434,-12.4261265,1835,1571,Florence,"Giunta, Jacopo","1835_sacrobosco_sfera_1571_p81,166,1654,268,252.jpg"
5689,49.485332,-0.9371678,1970,1577,Paris,Company Jérôme de Marnef & Widow of Guillaume Cavellat (Denise de Marnef),"1970_sacrobosco_sphaera_1577_p150,74,667,163,171.jpg"
